filename	event_labels
NZ2ZQ7qlZZg_30_40	Speech,Baby_cry_infant_cry
BRKXBqUvv9w_0_10	Singing,Speech
3FI1McEdIxQ_10_20	Cheering
1LBBA76-TuQ_320_330	Helicopter
L2RT2KPdq6A_6_16	Helicopter,Speech
5crsSX-glyI_30_40	Clapping
FkS9efvGvKw_70_80	Speech,Dog
Kb_h6HMir-8_0_10	Motorcycle,Speech
JN68FpduIhM_120_130	Speech,Dog
0auYBHbx9HA_170_180	Fire_alarm
-2fPmEGj2sc_30_40	Car
GUE7n8u9T6w_300_310	Accordion
C5G5vfFjOGI_30_40	Acoustic_guitar,Speech
51luPlswXEU_280_290	Speech,Frying_(food)
LRJtF3goIMM_30_40	Speech,Fire_alarm
IHZn33tdrPI_30_40	Cello,Violin_fiddle
DSFaOuqH8lA_160_170	Speech,Vacuum_cleaner
6YTx6tYsoh8_30_40	Basketball_bounce,Speech
H4993LXvCZ0_110_120	Motorcycle,Speech
FQaDafSPzTA_80_90	Speech,Dog
G_T7HBjYJyw_30_40	Chicken_rooster,Speech
HW8sQVvQ6ug_430_440	Chainsaw
KOlxp6C2Cio_220_230	Chicken_rooster,Speech
8-ofvpGHSlk_160_170	Banjo,Violin_fiddle
N54x3J6-p28_110_120	Speech,Dog
F4xlxhOa3q4_30_40	Speech,Accordion
AckOxXt6h2U_30_40	Cheering,Speech
LD6oQV0yACY_60_70	Speech,Clapping
EkQvM4GOUPs_70_80	Chicken_rooster
GvHqxrGs3RM_19_29	Vacuum_cleaner
FjG1YZB8Um4_22_32	Clapping
EqPtBVufVhQ_30_40	Violin_fiddle,Speech
8U3EBqaccAI_30_40	Banjo,Violin_fiddle
LNIUNpgUKw4_170_180	Speech,Frying_(food)
-3Q-f73enig_30_40	Car
JWR-U6siMSc_0_10	Banjo
B3ip8tIcdMk_270_280	Singing,Speech
7tBS8yg6h2k_30_40	Violin_fiddle
JpMgTjsMLPU_30_40	Chainsaw
2PDJPQ2LUHI_80_90	Vacuum_cleaner
7cPo0JhnJjQ_30_40	Chainsaw
Hzkskd3qfA4_180_190	Singing,Speech
Fx5cG6qVp6M_0_10	Chicken_rooster,Speech
-64NRxM2YLg_60_70	Basketball_bounce
D_Tb_hVLBkw_30_40	Helicopter,Speech
P2GbFKLTWIU_150_160	Motorcycle,Speech
368WrntM_eM_20_30	Speech,Car
4m3_sQNLo80_50_60	Helicopter
L46MlIkMOt0_110_120	Cello
1D2VBAGdWF0_30_40	Car
GqIccZpJGeg_23_33	Speech,Dog
OGYunInVTB0_30_40	Acoustic_guitar,Violin_fiddle
A-lvHUqLh1A_410_420	Speech,Fire_alarm
NFi0HRLgCe0_110_120	Basketball_bounce,Speech
Kx0eryXWMgE_7_17	Cat,Speech
3e5aSFj3Ohw_30_40	Chicken_rooster
6Hlzbi4J81w_30_40	Cheering,Speech
AHBvEtM788I_30_40	Singing,Speech
Icy8HeqnwKo_30_40	Speech,Baby_laughter
Nr0l7hYuxF8_30_40	Speech,Baby_cry_infant_cry
FfQ0yJjZb5Q_0_10	Speech,Dog
E6SlXHOh5Z4_130_140	Cello,Violin_fiddle
0Ekw47cRWKo_80_90	Speech,Car
E7lVUN66HPI_280_290	Chainsaw
KDUCLQ9jtT8_100_110	Chicken_rooster
Nhjv0eUEZ_0_30_40	Acoustic_guitar,Speech
J0Wr156Yf0k_10_20	Accordion
9MbGOTcAvzs_30_40	Helicopter
D-jAbma4lW4_390_400	Speech,Baby_laughter
47Nw78c2kNw_170_180	Cheering
1D9lWAY3Yj4_10_20	Speech,Car
48k-hd111iA_70_80	Helicopter
5pcd6TGjY54_110_120	Chicken_rooster
1B6kKOARYBo_0_10	Chainsaw
MAQsD0uwqzc_20_30	Violin_fiddle,Speech
DT1OJzinxIw_70_80	Chicken_rooster,Speech
A9dyIaFZt5s_290_300	Cheering,Speech
McTokaqB6hs_40_50	Cello
4wWDnKwjiJI_280_290	Cheering,Speech
8sx54jPWetE_0_10	Speech,Accordion
Ap3tSWSNyqs_320_330	Singing,Speech
AYojFrEt2gA_30_40	Violin_fiddle,Speech
2u1g-QCI7Ls_150_160	Motorcycle,Car
79se-Y2lBQ8_50_60	Blender
NdDUlc3lcmY_110_120	Cello,Violin_fiddle
1W7C0OZg-Bc_180_190	Cheering
5c0J5g-4eto_30_40	Telephone_bell_ringing
HqrdAXlf8-0_30_40	Violin_fiddle,Speech
CM4eZ3xNouA_30_40	Speech,Baby_cry_infant_cry
FQ8UCAMPmtA_7_17	Baby_cry_infant_cry
GSC5ZvG-mu8_110_120	Motorcycle,Speech
IXellVj6dwA_20_30	Violin_fiddle,Speech
NIcWPJHuO1s_11_21	Speech,Baby_cry_infant_cry
AvlMj00csC4_60_70	Basketball_bounce,Speech
KgY5NWdcpzw_0_10	Dog
Hakqd6g2jaY_110_120	Helicopter
DB2ZA23QsSY_0_10	Cheering,Speech
OVx0ujngWnM_60_70	Vacuum_cleaner
AOKkK-aCZls_20_30	Chicken_rooster,Speech
NcY7VT1rVw8_17_27	Violin_fiddle,Speech
NioLJnWI1Qw_30_40	Speech,Accordion
7Y_jJnov7M4_100_110	Helicopter
6FuCbkjW8VQ_40_50	Basketball_bounce,Speech
Fb1_r41QUW4_250_260	Vacuum_cleaner
EYAwc4ox7tc_10_20	Accordion
CooqGWIIx18_120_130	Acoustic_guitar,Speech
7sWqfhE9q08_30_40	Frying_(food)
CTx62ed7QCg_110_120	Banjo,Acoustic_guitar
6qovbXYjikY_80_90	Banjo,Acoustic_guitar
9ifd4lyOcm4_0_10	Cheering,Speech
MV07_EUcub8_9_19	Violin_fiddle,Speech
NZkmKhCwFsI_120_130	Helicopter
GE5IN5XHGBA_50_60	Vacuum_cleaner
Kq8tJe2iyp8_30_40	Speech,Baby_cry_infant_cry
LPbp3jJC_kw_30_40	Violin_fiddle,Speech
JgPDTQqQcng_30_40	Violin_fiddle,Speech
11cqkCGjlCk_60_70	Helicopter
CdQWjWqsxAc_30_40	Cat,Speech,Dog
NlGtmocqKps_20_30	Accordion
7sgBv8ts6lM_70_80	Vacuum_cleaner
CF9N0mTu9vA_70_80	Singing,Speech
1CbNDQuNq2E_30_40	Speech,Car
HP3f7yZ0QjU_170_180	Speech,Dog
NPYzpx98-8I_90_100	Singing,Cheering
Hzb2zlF76kU_30_40	Acoustic_guitar,Violin_fiddle
3y4hSdOpbVw_70_80	Chicken_rooster
7IPKjh9zI7M_310_320	Cello,Violin_fiddle
4QunyreAYM4_170_180	Cheering
Gwd3m1GIm98_80_90	Speech,Fire_alarm
CghoXEcDK9A_420_430	Cello,Speech
AbWwOJMeGX4_70_80	Singing
AtWOmhl9sIw_30_40	Chicken_rooster,Speech
DGGmJUd8a70_21_31	Speech,Baby_laughter
2Gq69A0SOLI_430_440	Cello,Violin_fiddle
IE-HDyScjrs_30_40	Cheering,Speech
6XtA5GpvddA_50_60	Lawn_mower,Speech
IiHauvgVXOk_20_30	Violin_fiddle
NiSw9u7JZXM_0_10	Speech,Dog
GyocM5ETI-E_50_60	Speech,Dog
BSxnm0jBY3c_480_490	Speech,Vacuum_cleaner
1Cb45UqIQHs_30_40	Speech,Car
9h73n4mxNys_30_40	Motorcycle
DZPKuPYqFKA_3_13	Speech,Baby_cry_infant_cry
Khb1Oypbgow_180_190	Blender
3V19BOXDtfw_30_40	Accordion
9hxIJxGDUSE_30_40	Baby_cry_infant_cry
O--tLth7Yp8_30_40	Chainsaw
7BRLCmWqpUo_40_50	Accordion
04YyyBoK8tE_26_36	Speech,Car
17mhH1dOEsg_30_40	Car
DP39sTllcPU_170_180	Helicopter,Speech
IyNMg5s6Hbw_30_40	Helicopter,Speech
I4cjFawQuOg_30_40	Motorcycle,Speech
5ajIF2469m4_10_20	Banjo,Speech
1DUIzBDv17s_0_10	Motorcycle
-3qGCm_qUwU_50_60	Cheering,Speech
IPEN2lPO57Y_110_120	Cello,Violin_fiddle
MI3JhMqUTOI_30_40	Chicken_rooster
A8XucTyCwmg_100_110	Frying_(food)
A6F6wN6Gv1o_0_10	Cello
EhhlkvG2luQ_270_280	Speech,Accordion
4YksO4ye45U_70_80	Speech,Vacuum_cleaner
Ks85rsd1kJ4_590_600	Basketball_bounce,Speech
4vO7r5CrjMk_430_440	Accordion
JMobKPN2eVo_30_40	Singing,Speech
AlCD5B8T5YM_71_81	Motorcycle,Speech
O2Dw1wdvK70_1_11	Speech,Baby_cry_infant_cry
FCSjIcne0vc_30_40	Vacuum_cleaner
0UYt8SIwFfU_30_40	Speech,Car
0_KlA8-h2XI_30_40	Speech,Car
2PRLPvxnSl4_30_40	Motorcycle
P5B77GjRcWo_6_16	Chicken_rooster
AsBbIj8gs-Y_0_10	Speech,Dog
I4gPpHlwhWg_60_70	Cat,Speech
CILKIKymKH4_30_40	Cat,Speech
Bqucahha32A_30_40	Speech,Baby_cry_infant_cry
L2hxY6KmbMY_10_20	Motorcycle,Speech
MJw9CObNir4_60_70	Speech,Dog
8vDVgwbsROw_10_20	Chicken_rooster
BcUrwkum-nQ_110_120	Fire_alarm
DsoUXl_dMmA_30_40	Chicken_rooster,Speech
CGEe6onNAjM_90_100	Frying_(food)
KHHbWYGRWL8_100_110	Basketball_bounce,Speech
JOHUqg1fgWg_30_40	Speech,Baby_cry_infant_cry
Lsp9WWuPEfw_50_60	Chainsaw,Speech
EVLXgozhZ2M_260_270	Helicopter,Speech
GQfgZwqKZhY_180_190	Telephone_bell_ringing,Speech
BqS6MKy_3nU_460_470	Banjo
BGhx092t4Ts_440_450	Cello,Speech
Djm5VODge-4_0_10	Frying_(food)
2NFX_b3owF8_280_290	Cello,Violin_fiddle
IgVzKNLqGJQ_80_90	Vacuum_cleaner
CnyvtJ53r4c_150_160	Lawn_mower
FiUKllN4icc_24_34	Speech,Baby_cry_infant_cry
1nZod02cqLc_30_40	Chicken_rooster
IntuAO_ViHg_220_230	Singing,Speech
M45uo_9oL48_90_100	Motorcycle
1_4TH_nnbPI_30_40	Cheering
-0RqnaXZu_E_30_40	Speech,Car
3FZ2-hz0ZNY_140_150	Acoustic_guitar
Oxvmdw8nrf0_280_290	Singing,Violin_fiddle
3t_6egmbQzU_10_20	Cello,Violin_fiddle
8UhBEnxGl-M_50_60	Vacuum_cleaner
DvNJ0yCYUh8_110_120	Accordion
LsqusWNH-V0_10_20	Speech,Baby_laughter
2DyHQJR_Gqg_30_40	Cello,Violin_fiddle
MAewEBc_SRo_10_20	Lawn_mower
JUh2tSRepTk_280_290	Cello,Violin_fiddle
1Q4a4zKzYr0_30_40	Speech,Car
Ina9zrcoYPs_60_70	Helicopter
EBkRPOmAsJg_150_160	Singing
CEKlTOvUuOk_70_80	Singing
19NAmKtnI_8_140_150	Chicken_rooster
BtOs3yWSACw_30_40	Cello,Violin_fiddle
9lbewd4RpoE_30_40	Violin_fiddle,Speech
-5uBco9oLM0_60_70	Telephone_bell_ringing,Speech
JHY4kY-D7U0_440_450	Vacuum_cleaner
AMze7TtDKb8_250_260	Lawn_mower,Speech
7qgIhwPX444_190_200	Blender
K2mfwJcZGyo_30_40	Telephone_bell_ringing,Speech
HwBTJGLu-Lw_0_10	Singing
8ceXmEQDKec_10_20	Vacuum_cleaner
M05ImBZx3_w_10_20	Violin_fiddle
1Ya4GQZsCog_30_40	Car
MvtOzGuauSY_70_80	Cello,Violin_fiddle
OlbCNSYvJ80_270_280	Acoustic_guitar,Speech
6uTHrKrxS2g_40_50	Helicopter
-6XpcYja_QQ_210_220	Blender
ARWBtrOwDQ4_350_360	Speech,Dog
EewfEQZCQVc_0_10	Cello
Ol_Nw0smeNI_10_20	Speech,Dog
LBduhz_4I9Y_80_90	Vacuum_cleaner
D4nuZ8YVrEs_270_280	Singing,Speech
ErhsbcZHKec_70_80	Singing
2V131Rh0Yzw_230_240	Cheering
BqNw-2_kYLs_0_10	Singing,Speech
CG6PGt5GazM_0_10	Blender
IWZ5jzwJ66U_230_240	Speech,Dog
MtXSa55zTs0_30_40	Chicken_rooster
MVl1pJg4CRo_30_40	Cello,Violin_fiddle
FuAhCA3DJ_w_200_210	Singing,Speech
LuGLl35AU1A_100_110	Cello,Violin_fiddle
6vmWaU973AE_40_50	Accordion
7p0QQe_onCk_0_10	Banjo,Speech
OFKsrPzlEKk_90_100	Blender
LPwHiLtvSf0_30_40	Violin_fiddle
NHwNvxoKNpA_90_100	Motorcycle,Speech
9iGjureW7uE_80_90	Frying_(food)
ESbd8Ku7GzM_200_210	Blender
AoNydW_rDPI_220_230	Cello,Violin_fiddle
IKOtjdmU89I_30_40	Accordion
JXam7noyLls_30_40	Violin_fiddle,Speech
NyP_3l5u0C4_20_30	Banjo,Speech
1KVRnRDCzSU_30_40	Car
EanYbF5us3w_520_530	Cello,Violin_fiddle
JZ3PEkBRy6g_30_40	Accordion
4_ITLNi3Wx8_22_32	Speech,Clapping
-1V2ReGbbtM_7_17	Car
EuxdL1Ljdck_250_260	Blender
EBCEz-TIQGA_120_130	Speech,Frying_(food)
4YA_jzclArc_140_150	Cheering
GY4---bBDSc_30_40	Acoustic_guitar,Violin_fiddle
IiGEhHvgzWo_10_20	Speech,Dog
E_5wt68RDJY_280_290	Chicken_rooster
NzJ1RMR_sWw_50_60	Vacuum_cleaner
3Xd62Fb57eI_530_540	Cheering
M-cGzCkuZUY_20_30	Violin_fiddle,Speech
LMEnoAtWufU_6_16	Chicken_rooster,Speech
0mDoMNL_CI0_30_40	Cheering,Clapping
L27AbFKbjaw_30_40	Cello,Violin_fiddle
H3kRTArQR0Y_30_40	Acoustic_guitar,Speech
I-BNmyEy2v4_90_100	Singing
IDIQUplab0k_130_140	Helicopter
NwEhzPRWeu4_30_40	Cello,Violin_fiddle
BvH6eFOX53U_30_40	Speech,Frying_(food)
Cw-US2uaOKs_160_170	Helicopter
BzqJHJ3Rx_c_0_10	Singing
KfgXUk0GOr8_20_30	Motorcycle,Speech
BUDde4U4MXk_30_40	Speech,Dog
BJr6qF5aEKs_250_260	Helicopter
DKxZmxSEPkU_110_120	Basketball_bounce,Speech
Cmv3UQjnDdw_30_40	Chicken_rooster
G-SlexE2oio_30_40	Violin_fiddle,Speech
0-0UKKMKiVg_560_570	Cheering
IumkoOmMpTU_30_40	Acoustic_guitar,Speech
H5t1Di9bliA_120_130	Lawn_mower,Speech
Eu21XkBhE0I_30_40	Blender
I82rkB5TgC4_30_40	Violin_fiddle,Speech
JC5XE0uh0b0_30_40	Chainsaw
3PbdMc1KQT0_30_40	Cheering
Bn0YA2DVAQM_50_60	Vacuum_cleaner
O4uSNaYADQ8_100_110	Singing,Speech
N7ZfY7Y0kqE_250_260	Acoustic_guitar,Speech
B6uxhGolQpo_320_330	Vacuum_cleaner
OqUPuAPWIV8_26_36	Speech,Baby_cry_infant_cry
00O-t7VGp50_30_40	Speech,Car
Gq2aFkXAp8E_0_10	Lawn_mower
NXHOhraHQ_4_360_370	Cheering,Speech
GcN-rFiC-gQ_30_40	Violin_fiddle,Speech
52qrTeLFhBk_240_250	Cheering,Speech
A1l4nJWEASg_30_40	Helicopter
DWcpUu-QERg_10_20	Motorcycle,Speech
CSehJDfqW4Y_70_80	Helicopter
Eh75BbSv9uw_150_160	Helicopter
BpUDSH5vxTU_180_190	Speech,Baby_laughter
9drzPZ58Kqc_40_50	Basketball_bounce,Speech
OKdQq8XbeTE_320_330	Speech,Dog
OFIune4p76E_70_80	Lawn_mower
7fymQoOewBI_450_460	Baby_laughter
17tR5NBVT1w_20_30	Cheering
DMbpPIoPzIk_27_37	Violin_fiddle,Speech
43Q1HsTNljE_2_12	Dog
Mu8VeFigYJk_30_40	Speech,Baby_cry_infant_cry
1yoR5s8vVTI_4_14	Baby_cry_infant_cry
-68L7q5JlL4_30_40	Speech,Car
CPMwWbUEH4I_0_10	Speech,Dog
ObA8XeCd6Vk_50_60	Cello,Speech
0pHDbw87yVg_30_40	Cheering
5iT-5fccnC8_70_80	Vacuum_cleaner
BqTTiUwzgvo_180_190	Speech,Dog
Bq7pJ8J8iQ8_40_50	Vacuum_cleaner
F6wOFs7QFuI_10_20	Singing,Speech
2Ow19CruUJA_340_350	Cello,Violin_fiddle
CENJ57WEMfU_210_220	Chainsaw
FSUV_qZOxDs_400_410	Blender
16JRsu9V9fw_30_40	Car
09NWq91Txq0_370_380	Basketball_bounce,Speech
3HALajB-U3A_90_100	Accordion
HJefzDdfP7Q_30_40	Speech,Baby_cry_infant_cry
0F_RFWvp8cY_270_280	Vacuum_cleaner
2Td14HwdHRI_30_40	Dog
C0KKprOatXs_50_60	Speech,Dog
Fd1ybe1fK4U_0_10	Speech,Fire_alarm
OWQ_vAYpm0k_0_10	Motorcycle,Speech
ML6xJBRSsPw_230_240	Chainsaw
B_bTQ77OfTE_40_50	Vacuum_cleaner
37MHj4LvLRU_380_390	Speech,Frying_(food)
NqHHTY6wC88_160_170	Basketball_bounce,Speech
I6hPE3o2YrA_10_20	Lawn_mower,Speech
KPSQM-uuFFY_30_40	Basketball_bounce,Speech
BRlCEMsGYI8_7_17	Violin_fiddle,Speech
ELDcyTPcVv8_30_40	Vacuum_cleaner
LI-X_xdqRaU_120_130	Singing,Speech
GLonHcKZyqw_100_110	Vacuum_cleaner
MtX0ca2qoqE_70_80	Banjo,Acoustic_guitar
0rmCYTGycKw_90_100	Frying_(food)
HejN5wTIyg4_29_39	Violin_fiddle,Speech
F58do6lAJ90_30_40	Chicken_rooster,Speech
HLzYhQ8Gbmk_10_20	Helicopter
FyUcOM-v9xM_50_60	Singing,Speech
0GSBomNmZxI_30_40	Vacuum_cleaner
LqnH2qQzlkU_10_20	Speech,Dog
JHbdEo_v5sQ_30_40	Helicopter
DNO8dL_W1AI_30_40	Vacuum_cleaner
NWYehElQ4ls_30_40	Baby_cry_infant_cry
0bOQMvluFFs_10_20	Car
MBGo1YclO3w_50_60	Vacuum_cleaner
KZvdxCXpMcY_30_40	Speech,Baby_laughter
EoI40LveSTw_30_40	Motorcycle,Speech
KseIYspzuxs_110_120	Acoustic_guitar,Speech
B23rClEo90M_260_270	Cello,Violin_fiddle
HteqmmpsSiQ_50_60	Banjo,Speech
FLhpD9T2790_50_60	Acoustic_guitar,Speech
8Ek7w7-K-t0_70_80	Accordion
Ods8QWyKvwU_170_180	Speech,Dog
KP1NGwp2eDU_220_230	Banjo,Violin_fiddle
KqS0z3v8spg_30_40	Speech,Dog
MPaQYyyyBFE_340_350	Frying_(food)
Ky4kuanDnl4_160_170	Speech,Vacuum_cleaner
3NxCFx8emUw_120_130	Singing,Violin_fiddle
ExdYdXrJAN0_2_12	Cat,Speech
0dOeGSN-jug_30_40	Car
JZBtmf4ghuQ_20_30	Speech,Dog
KiYZq281src_540_550	Singing,Acoustic_guitar
04MagM7sg2o_390_400	Cheering,Speech
1d1MajgX9pY_30_40	Chicken_rooster
DashB8n2vqw_160_170	Singing,Speech
9EEF9Wupe1g_0_10	Helicopter
-8zbyi67Wpc_30_40	Speech,Car
-9dzlPOwGEQ_30_40	Speech,Car
AZhTb3_ryJM_12_22	Chicken_rooster
2-DqE7SyN7g_320_330	Cheering
P4i8OYDijmg_30_40	Baby_cry_infant_cry
JyVRC2vh-i8_120_130	Helicopter
Kxd8rzogDNg_60_70	Violin_fiddle
4RKze-QJCVA_70_80	Cheering,Speech
GFDuZzuWPms_30_40	Speech,Frying_(food)
1E_IRuDThlc_30_40	Speech,Car
5wtl6XLgGzo_250_260	Lawn_mower,Speech
4-TwmHTq-0k_80_90	Singing
CtoNZPkmiOQ_30_40	Violin_fiddle,Speech
GpeXVddUn-w_30_40	Cat,Speech
N4CvyH14tPw_350_360	Telephone_bell_ringing,Speech
IeQ80z8H8wY_190_200	Speech,Dog
IqHzrwWUBKQ_30_40	Cello,Violin_fiddle
7ly236Hvae0_30_40	Chainsaw
HDpvPOVoY4g_30_40	Violin_fiddle,Speech
N1kgY9YAMQA_10_20	Fire_alarm
7YsVOrYcW9c_0_10	Helicopter
DkjKf5In50Y_110_120	Speech,Accordion
Aw06mb9hMfc_250_260	Singing,Speech
D4SSIlx6uWw_30_40	Helicopter
9Ofjpk0RRAc_50_60	Blender
JQuH9eiHMwA_40_50	Chicken_rooster,Speech
M0GXDmPeJ0Y_430_440	Clapping
6ACAK_V33bs_30_40	Baby_cry_infant_cry
9iQvYcZDm0w_410_420	Helicopter
OK8bRDZG7OI_30_40	Violin_fiddle,Speech
DZs0oh75KW8_100_110	Helicopter
DSUzBwQD9r8_10_20	Speech,Dog
2ooCeTD9dpU_0_10	Speech,Car
048PO4BG6A0_60_70	Blender,Speech
34_CBAd2nhY_190_200	Cheering
HFN5I9pt-uw_90_100	Singing
9wj6YPKfNec_30_40	Lawn_mower
CIF7xfRUlj0_110_120	Singing
AiL8bvc8M8M_30_40	Vacuum_cleaner
Acmkv8sW5Nk_30_40	Violin_fiddle,Speech
Awd2KYfhAoA_30_40	Speech,Baby_cry_infant_cry
MxDLBpEaVYk_22_32	Violin_fiddle,Speech
DVnvRa_teWg_30_40	Cello,Violin_fiddle
ESZeHASQowY_30_40	Violin_fiddle,Speech
2V2cvxJpCIE_50_60	Cheering
0BYLFnzWlmE_110_120	Cheering
OG6pmjClBz0_30_40	Violin_fiddle,Speech
DisxpBplMHM_0_10	Singing
LfFvtZiCj2Q_70_80	Frying_(food)
7F-II2P-N_c_140_150	Cello,Violin_fiddle
OPW77Xjw6Eg_30_40	Violin_fiddle,Speech
KxQwGUz5AqM_100_110	Helicopter,Speech
6fuGZwYNwbM_200_210	Speech,Vacuum_cleaner
H83WUQTkIsI_30_40	Speech,Dog
LjTgTrETuPA_20_30	Baby_laughter
OdP-B601JNY_50_60	Singing,Speech
0s-G0lvnY2w_30_40	Car
CN-8MxHe-XE_130_140	Frying_(food)
6nKcP5oulWA_60_70	Cheering,Speech
0zlyBNNnMPQ_20_30	Accordion
CANfv4K7vfY_30_40	Violin_fiddle,Speech
F-8Ab1xfiXs_0_10	Singing,Speech
2izeimma0vM_0_10	Banjo
IZ0T6QBzeco_17_27	Speech,Baby_cry_infant_cry
EBS8I8OYcMY_80_90	Chicken_rooster,Speech
FceJbxjglv0_140_150	Basketball_bounce
NHbGQwV3TuY_20_30	Motorcycle,Speech
MDlcItYJpCo_250_260	Speech,Clapping
ADRgSvPXVUg_150_160	Singing,Speech
OEZudaFs4BM_30_40	Violin_fiddle,Speech
2ULEIoRKW_Q_30_40	Baby_cry_infant_cry
Hrv9onuz6R0_40_50	Frying_(food)
92EeHB3SD78_10_20	Basketball_bounce,Speech
-6KfoGO_o9M_220_230	Speech,Fire_alarm
BgcTnoiFFfc_30_40	Violin_fiddle
KII1z7N-fCM_520_530	Cello,Violin_fiddle
Kuny8_VeZCY_360_370	Cello,Violin_fiddle
M2Krl90_6hM_30_40	Fire_alarm
8pr4i_EwsSk_30_40	Basketball_bounce,Speech
46XjjQauJvk_30_40	Acoustic_guitar,Violin_fiddle
OiruSp7izSw_40_50	Acoustic_guitar,Speech
AECuDWL4tvo_30_40	Helicopter,Speech
1QZ3pJaFLXw_0_10	Speech,Car
68FzXiTncHw_20_30	Cheering
IihiNGeYYbo_230_240	Blender
6KvXua7ljx4_490_500	Cello,Violin_fiddle
BGkb9XuspoY_160_170	Helicopter
Di9ok9ySkjs_0_10	Speech,Baby_cry_infant_cry
IIWE3piniI8_180_190	Singing,Speech
J4U0JaCy_Qk_30_40	Motorcycle,Speech
L2M0xJj-OZA_190_200	Banjo,Speech
106DbVKuKjk_6_16	Car
I_yV4wzlwko_140_150	Cello,Violin_fiddle
6t6LUxl2ws8_10_20	Speech,Baby_laughter
Es4dmykoj8Y_50_60	Helicopter
ETCKJZzYb98_130_140	Chicken_rooster,Speech
HQYKg_dMAHM_30_40	Baby_cry_infant_cry
GLiAvaXMN28_30_40	Cheering,Speech
Hqj-nJSq8oY_12_22	Chicken_rooster,Speech
NRiKFcc6Qew_110_120	Singing,Speech
0wk0z2kdars_3_13	Car
1ClTku3KlV8_80_90	Singing
Hxk-ig_KYlA_30_40	Chicken_rooster
6MF2yh9dSTg_0_10	Singing,Acoustic_guitar
DVOViTkg0K4_530_540	Blender
JMz581fZBb8_30_40	Violin_fiddle
JBFvyolYWfA_10_20	Speech,Dog
15e_Aj_G2is_30_40	Dog
I5q_ynKTMsg_280_290	Frying_(food)
AUERZ--Xisw_30_40	Cello,Violin_fiddle
CPQF2aPlvYU_30_40	Violin_fiddle
Anv2glMa9SM_240_250	Lawn_mower
ALXaXzc2FnI_30_40	Singing,Speech
NeC9lShD_NU_150_160	Speech,Frying_(food)
-0CY5NWBHyY_20_30	Car
CXoWBAO5tns_70_80	Lawn_mower,Speech
132qBEwHUeg_10_20	Dog
1A4uFF5oTyA_25_35	Speech,Car
Ercds9lZvKE_40_50	Cello,Violin_fiddle
NSDOc45TErE_80_90	Singing,Acoustic_guitar
F7bijbB4Zv0_0_10	Cat,Speech,Dog
3xY7n6Qg6GY_150_160	Singing
0MB-Pb3ztmc_100_110	Speech,Vacuum_cleaner
GJp2E3xGigA_30_40	Violin_fiddle,Speech
F626LaxYv1k_6_16	Chicken_rooster,Speech
G7AWneQ124I_30_40	Cello,Violin_fiddle
MEGTIWjboOo_20_30	Speech,Accordion
DxowNkCQjrw_50_60	Motorcycle,Speech
LaZnduiPnvM_60_70	Singing,Speech
0DG6kpJvehc_7_17	Dog
CMpGZumnWRk_30_40	Speech,Baby_laughter
HZuO2NKNFoM_210_220	Cello,Violin_fiddle
HEUg1OrWe7w_30_40	Violin_fiddle,Speech
OrX5Tk0Qacc_30_40	Speech,Baby_cry_infant_cry
EHljpLoV7xo_520_530	Singing,Speech
LRSDuZbxbAw_230_240	Cello,Violin_fiddle
11DKkWOMCXA_30_40	Car
EDQTjFPWju8_7_17	Dog
KaZq8l2dNNQ_80_90	Blender,Speech
OVyNHXmBD5w_30_40	Acoustic_guitar,Violin_fiddle
JiBxfi5eY9w_10_20	Basketball_bounce,Speech
GJRFg8rd9m8_20_30	Basketball_bounce,Speech
COrtgfmrL0U_30_40	Speech,Baby_cry_infant_cry
NqToN2ISSzk_30_40	Acoustic_guitar,Violin_fiddle
Cej5WLJdYl0_22_32	Motorcycle
AvWGex33sBM_30_40	Helicopter
DK6lH3TIvvM_6_16	Frying_(food)
7XCdxtVJ9R8_30_40	Chicken_rooster
C-16sgPJ0NI_30_40	Speech,Dog
AkO0Q8d1QaU_30_40	Violin_fiddle,Speech
IM9DKG5gjHQ_4_14	Chicken_rooster,Speech
B_O2XxyJ4hc_90_100	Chicken_rooster,Speech
OJpD-jd0mOM_20_30	Telephone_bell_ringing,Speech
9g_mXJ4Rxa8_50_60	Accordion
3WZJHwRWVHk_260_270	Cheering,Speech
0R8wFVjUMmY_30_40	Frying_(food)
BGZPCgj9k2o_30_40	Cheering,Speech,Clapping
0tY89fFadq0_180_190	Helicopter
0mWXnGOFaWo_30_40	Violin_fiddle
8F1WBSnMoEI_30_40	Cello,Violin_fiddle
3qUbjqwGIx8_50_60	Baby_cry_infant_cry
NlywStbVdEc_30_40	Speech,Baby_cry_infant_cry
MuAD4e-oIhM_10_20	Speech,Dog
Bpe9PBsuAdo_110_120	Lawn_mower,Speech
4KPIsVqJxyg_130_140	Violin_fiddle
KxVO1J0KkuE_290_300	Blender
CFch80Ece10_30_40	Cello,Violin_fiddle
L7kO6GaQyzE_10_20	Singing,Speech
-74miUPs5VY_40_50	Singing,Acoustic_guitar
J0Z73Dpqoe4_24_34	Chicken_rooster,Speech
AsKKXObfT78_40_50	Speech,Frying_(food)
AricOwXLZfU_460_470	Lawn_mower,Speech
9zvn0ebSv20_0_10	Chainsaw,Speech
KI23UVz5r4M_120_130	Cello
NidiY9Dr5pw_90_100	Telephone_bell_ringing,Speech
PCAe08PSzwQ_0_10	Speech,Baby_cry_infant_cry
